job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,sample_weight
842,Chicago,business_and_personal_service,manager,0.0,0,public,1,1,0,,0,1,none_listed,0,Aisha,black,f,4,1,0,0,6,1,0,0,0,1,0,low,1.1989795918367345
842,Chicago,business_and_personal_service,manager,0.0,0,public,1,1,0,,0,1,none_listed,0,Laurie,white,f,4,1,0,1,8,1,0,0,0,0,1,high,0.8010204081632653
842,Chicago,business_and_personal_service,manager,0.0,0,public,1,1,0,,0,1,none_listed,0,Sarah,white,f,3,0,0,0,8,1,0,0,0,1,0,low,0.8010204081632653
842,Chicago,business_and_personal_service,manager,0.0,0,public,1,1,0,,0,1,none_listed,0,Tamika,black,f,3,0,0,1,9,1,0,1,0,1,1,high,1.1989795918367345
843,Chicago,other_service,clerical,,0,private,0,0,0,,0,0,none_listed,0,Aisha,black,f,4,1,0,1,7,1,1,0,0,0,1,high,1.1989795918367345
843,Chicago,other_service,clerical,,0,private,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,0,7,1,0,0,0,1,0,low,0.8010204081632653
843,Chicago,other_service,clerical,,0,private,0,0,0,,0,0,none_listed,0,Laurie,white,f,3,0,0,1,6,1,0,0,0,0,1,high,0.8010204081632653
843,Chicago,other_service,clerical,,0,private,0,0,0,,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,1,0,low,1.1989795918367345
844,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,0,1,none_listed,0,Ebony,black,f,3,0,0,1,13,1,0,1,0,0,1,high,1.1989795918367345
844,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,0,1,none_listed,0,Laurie,white,f,4,1,1,0,11,1,0,0,0,1,0,low,0.8010204081632653
844,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,0,1,none_listed,0,Meredith,white,f,4,1,0,1,11,1,0,0,0,0,1,high,0.8010204081632653
844,Chicago,business_and_personal_service,secretary,,0,unknown,1,0,0,,0,1,none_listed,0,Tamika,black,f,2,0,0,0,10,0,0,0,0,0,0,low,1.1989795918367345
845,Chicago,finance_insurance_real_estate,supervisor,,1,unknown,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,0,5,1,1,0,1,1,1,high,1.1989795918367345
845,Chicago,finance_insurance_real_estate,supervisor,,1,unknown,1,0,0,,1,0,none_listed,0,Meredith,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0.8010204081632653
845,Chicago,finance_insurance_real_estate,supervisor,,1,unknown,1,0,0,,1,0,none_listed,0,Sarah,white,f,4,1,1,1,4,1,0,0,0,1,1,high,0.8010204081632653
845,Chicago,finance_insurance_real_estate,supervisor,,1,unknown,1,0,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,0,4,1,0,0,0,1,0,low,1.1989795918367345
846,Chicago,business_and_personal_service,supervisor,0.0,0,private,1,0,0,some,0,0,none_listed,0,Allison,white,f,4,1,0,1,3,1,0,0,0,0,0,low,0.8010204081632653
846,Chicago,business_and_personal_service,supervisor,0.0,0,private,1,0,0,some,0,0,none_listed,0,Jill,white,f,4,1,0,1,4,1,1,0,0,0,1,high,0.8010204081632653
846,Chicago,business_and_personal_service,supervisor,0.0,0,private,1,0,0,some,0,0,none_listed,0,Kenya,black,f,4,1,0,1,5,1,0,0,0,0,1,high,1.1989795918367345
846,Chicago,business_and_personal_service,supervisor,0.0,0,private,1,0,0,some,0,0,none_listed,0,Latoya,black,f,4,1,0,0,2,1,0,0,0,1,0,low,1.1989795918367345
847,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Ebony,black,f,4,1,0,1,7,1,1,0,0,0,1,high,1.1989795918367345
847,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,1,4,1,1,0,0,0,1,high,0.8010204081632653
847,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Jill,white,f,4,1,0,1,3,1,1,0,0,0,0,low,0.8010204081632653
847,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Lakisha,black,f,4,1,0,0,2,1,1,0,0,1,0,low,1.1989795918367345
848,Chicago,other_service,manager,,0,unknown,1,0,0,,1,0,none_listed,0,Allison,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
848,Chicago,other_service,manager,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
848,Chicago,other_service,manager,,0,unknown,1,0,0,,1,0,none_listed,0,Kenya,black,f,4,1,0,1,14,1,0,0,0,0,0,low,1.1989795918367345
848,Chicago,other_service,manager,,0,unknown,1,0,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
849,Chicago,other_service,secretary,0.0,0,private,1,1,0,,0,1,none_listed,0,Anne,white,f,4,1,0,1,14,1,0,0,0,0,0,low,0.8010204081632653
849,Chicago,other_service,secretary,0.0,0,private,1,1,0,,0,1,none_listed,0,Kristen,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
849,Chicago,other_service,secretary,0.0,0,private,1,1,0,,0,1,none_listed,0,Lakisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
849,Chicago,other_service,secretary,0.0,0,private,1,1,0,,0,1,none_listed,0,Tamika,black,f,4,1,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
850,Chicago,business_and_personal_service,secretary,1.0,1,private,1,0,0,some,1,0,none_listed,0,Anne,white,f,3,0,0,1,5,1,0,1,0,0,1,high,0.8010204081632653
850,Chicago,business_and_personal_service,secretary,1.0,1,private,1,0,0,some,1,0,none_listed,0,Carrie,white,f,2,0,0,1,3,1,0,1,0,1,0,low,0.8010204081632653
850,Chicago,business_and_personal_service,secretary,1.0,1,private,1,0,0,some,1,0,none_listed,0,Latonya,black,f,4,1,0,1,5,1,0,1,0,0,1,high,1.1989795918367345
850,Chicago,business_and_personal_service,secretary,1.0,1,private,1,0,0,some,1,0,none_listed,0,Latoya,black,f,3,0,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
88,Boston,other_service,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Brad,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
245,Boston,manufacturing,manager,0.0,1,public,1,0,1,5,0,0,some_college,0,Brendan,white,m,4,1,0,1,14,1,1,1,0,0,0,high,0.8010204081632653
163,Boston,manufacturing,sales_rep,0.0,1,private,1,0,1,2,0,0,college,0,Brett,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
119,Boston,other_service,manager,,1,unknown,1,0,0,3,0,0,none_listed,0,Carrie,white,f,4,1,0,1,14,1,1,1,0,0,0,high,0.8010204081632653
71,Boston,business_and_personal_service,manager,1.0,0,private,1,1,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,0,8,1,0,0,0,0,0,low,1.1989795918367345
119,Boston,other_service,manager,,1,unknown,1,0,0,3,0,0,none_listed,0,Emily,white,f,4,1,0,0,8,1,0,0,0,0,0,low,0.8010204081632653
71,Boston,business_and_personal_service,manager,1.0,0,private,1,1,0,,0,0,none_listed,0,Geoffrey,white,m,4,1,0,0,26,0,0,0,0,0,0,low,0.8010204081632653
163,Boston,manufacturing,sales_rep,0.0,1,private,1,0,1,2,0,0,college,0,Greg,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0.8010204081632653
219,Boston,manufacturing,sales_rep,0.0,0,private,1,0,0,,0,0,none_listed,0,Greg,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0.8010204081632653
57,Boston,business_and_personal_service,retail_sales,1.0,0,private,1,0,0,some,0,0,none_listed,0,Hakim,black,m,4,1,0,1,2,1,0,1,1,0,1,high,1.1989795918367345
245,Boston,manufacturing,manager,0.0,1,public,1,0,1,5,0,0,some_college,0,Jamal,black,m,4,1,0,0,26,0,0,0,0,0,0,low,1.1989795918367345
24,Boston,transportation_communication,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Jamal,black,m,4,1,0,0,10,1,0,1,0,1,1,high,1.1989795918367345
24,Boston,transportation_communication,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,1,Jermaine,black,m,4,1,0,1,8,0,0,0,0,0,0,low,1.1989795918367345
88,Boston,other_service,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Kareem,black,m,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
283,Boston,other_service,sales_rep,,1,unknown,0,0,0,,0,0,none_listed,0,Keisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,1.1989795918367345
71,Boston,business_and_personal_service,manager,1.0,0,private,1,1,0,,0,0,none_listed,0,Kristen,white,f,4,1,0,1,14,1,1,1,0,0,0,high,0.8010204081632653
57,Boston,business_and_personal_service,retail_sales,1.0,0,private,1,0,0,some,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low,1.1989795918367345
145,Boston,business_and_personal_service,sales_rep,0.0,0,private,1,0,0,1,0,0,none_listed,0,Lakisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,1.1989795918367345
119,Boston,other_service,manager,,1,unknown,1,0,0,3,0,0,none_listed,0,Latonya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,1.1989795918367345
245,Boston,manufacturing,manager,0.0,1,public,1,0,1,5,0,0,some_college,0,Latonya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,1.1989795918367345
145,Boston,business_and_personal_service,sales_rep,0.0,0,private,1,0,0,1,0,0,none_listed,0,Latoya,black,f,4,1,0,0,7,0,0,0,0,1,0,low,1.1989795918367345
71,Boston,business_and_personal_service,manager,1.0,0,private,1,1,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,1.1989795918367345
163,Boston,manufacturing,sales_rep,0.0,1,private,1,0,1,2,0,0,college,0,Latoya,black,f,4,1,0,1,8,1,0,1,0,0,1,high,1.1989795918367345
57,Boston,business_and_personal_service,retail_sales,1.0,0,private,1,0,0,some,0,0,none_listed,0,Laurie,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
145,Boston,business_and_personal_service,sales_rep,0.0,0,private,1,0,0,1,0,0,none_listed,0,Laurie,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
24,Boston,transportation_communication,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Laurie,white,f,4,1,0,0,8,0,0,1,0,0,1,high,0.8010204081632653
219,Boston,manufacturing,sales_rep,0.0,0,private,1,0,0,,0,0,none_listed,0,Matthew,white,m,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
245,Boston,manufacturing,manager,0.0,1,public,1,0,1,5,0,0,some_college,0,Matthew,white,m,4,1,0,0,8,1,0,0,0,0,0,low,0.8010204081632653
283,Boston,other_service,sales_rep,,1,unknown,0,0,0,,0,0,none_listed,0,Matthew,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
24,Boston,transportation_communication,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Neil,white,m,4,1,0,1,8,1,0,0,0,0,0,low,0.8010204081632653
88,Boston,other_service,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Neil,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0.8010204081632653
119,Boston,other_service,manager,,1,unknown,1,0,0,3,0,0,none_listed,0,Rasheed,black,m,4,1,0,0,26,0,0,0,0,0,0,low,1.1989795918367345
163,Boston,manufacturing,sales_rep,0.0,1,private,1,0,1,2,0,0,college,0,Rasheed,black,m,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
88,Boston,other_service,retail_sales,,0,unknown,1,0,0,some,0,0,none_listed,0,Tamika,black,f,4,1,0,1,8,1,0,1,0,0,1,high,1.1989795918367345
283,Boston,other_service,sales_rep,,1,unknown,0,0,0,,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
219,Boston,manufacturing,sales_rep,0.0,0,private,1,0,0,,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,1.1989795918367345
57,Boston,business_and_personal_service,retail_sales,1.0,0,private,1,0,0,some,0,0,none_listed,0,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0.8010204081632653
145,Boston,business_and_personal_service,sales_rep,0.0,0,private,1,0,0,1,0,0,none_listed,0,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0.8010204081632653
283,Boston,other_service,sales_rep,,1,unknown,0,0,0,,0,0,none_listed,0,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0.8010204081632653
219,Boston,manufacturing,sales_rep,0.0,0,private,1,0,0,,0,0,none_listed,0,Tyrone,black,m,4,1,0,0,7,0,0,0,0,1,0,low,1.1989795918367345
851,Boston,other_service,secretary,0.0,1,nonprofit,1,0,1,,1,0,college,0,Latonya,black,f,4,1,0,0,11,1,1,0,0,1,0,low,1.1989795918367345
851,Boston,other_service,secretary,0.0,1,nonprofit,1,0,1,,1,0,college,1,Meredith,white,f,4,1,1,0,8,1,1,1,0,1,1,high,0.8010204081632653
851,Boston,other_service,secretary,0.0,1,nonprofit,1,0,1,,1,0,college,1,Sarah,white,f,4,1,0,0,7,1,1,0,0,1,0,low,0.8010204081632653
851,Boston,other_service,secretary,0.0,1,nonprofit,1,0,1,,1,0,college,0,Tanisha,black,f,4,1,0,1,5,1,1,1,0,0,1,high,1.1989795918367345
852,Boston,other_service,secretary,0.0,0,nonprofit,1,0,0,2,1,0,none_listed,0,Allison,white,f,3,0,0,0,1,1,1,0,0,1,0,low,0.8010204081632653
852,Boston,other_service,secretary,0.0,0,nonprofit,1,0,0,2,1,0,none_listed,0,Kenya,black,f,3,0,0,1,4,1,1,1,0,1,1,high,1.1989795918367345
852,Boston,other_service,secretary,0.0,0,nonprofit,1,0,0,2,1,0,none_listed,0,Kristen,white,f,2,0,0,0,19,0,0,1,0,0,1,high,0.8010204081632653
852,Boston,other_service,secretary,0.0,0,nonprofit,1,0,0,2,1,0,none_listed,0,Lakisha,black,f,3,0,0,0,13,1,1,0,0,1,1,low,1.1989795918367345
853,Boston,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,0,Carrie,white,f,3,0,0,0,2,1,1,0,0,1,0,low,0.8010204081632653
853,Boston,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,1,Keisha,black,f,3,0,1,1,26,1,1,1,0,1,1,high,1.1989795918367345
853,Boston,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,0,Latoya,black,f,3,0,0,0,4,1,1,0,0,1,0,low,1.1989795918367345
853,Boston,business_and_personal_service,clerical,0.0,0,private,1,0,0,,1,0,none_listed,1,Laurie,white,f,2,0,0,0,16,1,1,0,0,1,1,high,0.8010204081632653
854,Boston,finance_insurance_real_estate,clerical,1.0,0,public,1,0,1,,1,0,college,1,Allison,white,f,3,0,0,1,16,1,1,1,0,0,1,high,0.8010204081632653
854,Boston,finance_insurance_real_estate,clerical,1.0,0,public,1,0,1,,1,0,college,0,Ebony,black,f,4,1,0,0,7,1,1,0,0,1,0,low,1.1989795918367345
854,Boston,finance_insurance_real_estate,clerical,1.0,0,public,1,0,1,,1,0,college,0,Latoya,black,f,4,1,0,1,5,1,1,1,0,0,1,high,1.1989795918367345
854,Boston,finance_insurance_real_estate,clerical,1.0,0,public,1,0,1,,1,0,college,1,Laurie,white,f,4,1,0,0,11,1,1,0,0,1,0,low,0.8010204081632653
855,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,,1,0,none_listed,0,Jill,white,f,2,0,0,0,16,1,1,0,0,1,1,high,0.8010204081632653
855,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,,1,0,none_listed,0,Keisha,black,f,3,0,0,0,2,1,1,0,0,1,0,low,1.1989795918367345
855,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,,1,0,none_listed,1,Latonya,black,f,2,0,0,0,19,0,0,1,0,0,1,high,1.1989795918367345
855,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,,1,0,none_listed,0,Sarah,white,f,3,0,0,1,5,0,1,0,0,1,0,low,0.8010204081632653
856,Boston,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,3,0,0,0,4,1,1,0,0,1,0,low,0.8010204081632653
856,Boston,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Jill,white,f,3,0,1,1,26,1,1,1,0,1,1,high,0.8010204081632653
856,Boston,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Latoya,black,f,2,0,0,0,19,0,0,1,0,0,1,high,1.1989795918367345
856,Boston,business_and_personal_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Tamika,black,f,3,0,0,0,13,1,1,0,0,1,1,low,1.1989795918367345
857,Boston,business_and_personal_service,clerical,0.0,0,private,0,0,0,,0,0,none_listed,0,Emily,white,f,2,0,0,0,16,1,1,0,0,1,1,high,0.8010204081632653
857,Boston,business_and_personal_service,clerical,0.0,0,private,0,0,0,,0,0,none_listed,0,Jill,white,f,3,0,0,0,4,1,1,0,0,1,0,low,0.8010204081632653
857,Boston,business_and_personal_service,clerical,0.0,0,private,0,0,0,,0,0,none_listed,0,Kenya,black,f,4,1,0,1,9,1,0,1,0,1,1,high,1.1989795918367345
857,Boston,business_and_personal_service,clerical,0.0,0,private,0,0,0,,0,0,none_listed,0,Latoya,black,f,3,0,0,0,1,1,1,0,0,1,0,low,1.1989795918367345
858,Boston,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,1,,0,0,some_college,0,Aisha,black,f,4,1,0,0,14,1,0,1,0,1,1,high,1.1989795918367345
858,Boston,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,1,,0,0,some_college,1,Carrie,white,f,3,0,1,1,26,1,1,1,0,1,1,high,0.8010204081632653
858,Boston,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,1,,0,0,some_college,1,Latonya,black,f,3,0,0,0,1,1,1,0,0,1,0,low,1.1989795918367345
858,Boston,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,1,,0,0,some_college,0,Sarah,white,f,4,1,0,0,11,1,1,0,0,1,0,low,0.8010204081632653
859,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Kenya,black,f,3,0,0,1,4,1,1,1,0,1,1,high,1.1989795918367345
859,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Kristen,white,f,4,1,0,0,11,1,1,0,0,1,0,low,0.8010204081632653
859,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,0,Lakisha,black,f,3,0,0,0,13,1,1,0,0,1,1,low,1.1989795918367345
859,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,some,1,0,none_listed,1,Meredith,white,f,4,1,0,0,5,1,1,1,0,1,1,high,0.8010204081632653
860,Boston,other_service,supervisor,0.0,0,unknown,1,0,0,2,0,0,none_listed,1,Carrie,white,f,4,1,0,0,13,1,1,1,0,1,1,high,0.8010204081632653
860,Boston,other_service,supervisor,0.0,0,unknown,1,0,0,2,0,0,none_listed,0,Kenya,black,f,3,0,0,1,13,1,1,0,0,1,0,low,1.1989795918367345
860,Boston,other_service,supervisor,0.0,0,unknown,1,0,0,2,0,0,none_listed,0,Latonya,black,f,4,1,0,1,9,1,0,1,0,1,1,high,1.1989795918367345
860,Boston,other_service,supervisor,0.0,0,unknown,1,0,0,2,0,0,none_listed,0,Laurie,white,f,3,0,0,1,7,1,1,0,0,1,0,low,0.8010204081632653
313,Boston,other_service,manager,,0,unknown,0,0,0,,0,0,none_listed,0,Allison,white,f,4,1,0,0,20,0,0,0,0,0,0,low,0.8010204081632653
313,Boston,other_service,manager,,0,unknown,0,0,0,,0,0,none_listed,1,Brendan,white,m,4,1,1,1,14,1,0,1,1,0,1,high,0.8010204081632653
313,Boston,other_service,manager,,0,unknown,0,0,0,,0,0,none_listed,0,Jamal,black,m,4,1,0,0,10,1,0,1,0,0,0,high,1.1989795918367345
313,Boston,other_service,manager,,0,unknown,0,0,0,,0,0,none_listed,0,Tamika,black,f,4,1,0,1,26,0,0,0,0,0,0,low,1.1989795918367345
861,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Allison,white,f,3,0,0,0,7,1,0,1,0,1,1,high,0.8010204081632653
861,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,0,5,1,0,0,0,1,1,low,0.8010204081632653
861,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Latonya,black,f,3,0,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
861,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Latoya,black,f,4,1,0,0,7,1,0,1,0,1,1,high,1.1989795918367345
862,Chicago,other_service,clerical,,0,unknown,1,0,0,some,0,0,none_listed,0,Aisha,black,f,2,0,0,1,5,1,0,1,0,1,0,low,1.1989795918367345
862,Chicago,other_service,clerical,,0,unknown,1,0,0,some,0,0,none_listed,0,Allison,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0.8010204081632653
862,Chicago,other_service,clerical,,0,unknown,1,0,0,some,0,0,none_listed,0,Kristen,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0.8010204081632653
862,Chicago,other_service,clerical,,0,unknown,1,0,0,some,0,0,none_listed,0,Latonya,black,f,3,0,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
863,Chicago,other_service,supervisor,0.0,0,private,1,1,0,,1,1,none_listed,0,Ebony,black,f,4,1,0,1,4,1,0,0,0,1,0,low,1.1989795918367345
863,Chicago,other_service,supervisor,0.0,0,private,1,1,0,,1,1,none_listed,0,Emily,white,f,3,0,0,0,7,1,0,1,0,1,1,high,0.8010204081632653
863,Chicago,other_service,supervisor,0.0,0,private,1,1,0,,1,1,none_listed,0,Latonya,black,f,4,1,0,0,6,1,0,1,0,1,1,high,1.1989795918367345
863,Chicago,other_service,supervisor,0.0,0,private,1,1,0,,1,1,none_listed,0,Laurie,white,f,3,0,0,1,6,1,1,0,0,0,0,low,0.8010204081632653
864,Chicago,other_service,supervisor,,0,unknown,1,0,0,,1,0,none_listed,0,Brendan,white,m,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
864,Chicago,other_service,supervisor,,0,unknown,1,0,0,,1,0,none_listed,0,Brendan,white,m,4,1,0,1,11,1,0,1,0,1,1,high,0.8010204081632653
864,Chicago,other_service,supervisor,,0,unknown,1,0,0,,1,0,none_listed,0,Jamal,black,m,4,1,0,0,5,1,1,0,0,1,0,low,1.1989795918367345
864,Chicago,other_service,supervisor,,0,unknown,1,0,0,,1,0,none_listed,0,Jermaine,black,m,4,1,0,1,10,1,1,0,0,0,1,high,1.1989795918367345
865,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Allison,white,f,4,1,0,1,11,1,1,1,0,1,1,high,0.8010204081632653
865,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,3,0,0,1,3,1,1,0,0,0,0,low,0.8010204081632653
865,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Tamika,black,f,4,1,0,0,10,1,1,1,0,1,1,high,1.1989795918367345
865,Chicago,other_service,secretary,,0,unknown,1,0,0,,1,0,none_listed,1,Tanisha,black,f,4,1,0,0,2,1,1,0,0,1,0,low,1.1989795918367345
866,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Ebony,black,f,4,1,0,1,4,1,1,0,0,0,1,high,1.1989795918367345
866,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Emily,white,f,4,1,0,1,7,1,0,0,0,0,1,high,0.8010204081632653
866,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Keisha,black,f,4,1,0,1,3,1,1,0,0,0,0,low,1.1989795918367345
866,Chicago,finance_insurance_real_estate,secretary,,0,unknown,1,0,0,,1,0,none_listed,0,Meredith,white,f,4,1,0,0,2,1,1,0,0,1,0,low,0.8010204081632653
867,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Ebony,black,f,4,1,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
867,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Kristen,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
867,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Meredith,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
867,Chicago,other_service,secretary,,0,unknown,1,0,1,,1,0,some_college,0,Tanisha,black,f,4,1,0,1,14,1,0,0,0,0,0,low,1.1989795918367345
868,Chicago,other_service,secretary,0.0,0,nonprofit,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
868,Chicago,other_service,secretary,0.0,0,nonprofit,0,0,0,,0,0,none_listed,0,Keisha,black,f,4,1,0,1,14,1,0,0,0,0,0,low,1.1989795918367345
868,Chicago,other_service,secretary,0.0,0,nonprofit,0,0,0,,0,0,none_listed,0,Latoya,black,f,4,1,0,1,6,1,0,1,0,0,1,high,1.1989795918367345
868,Chicago,other_service,secretary,0.0,0,nonprofit,0,0,0,,0,0,none_listed,0,Laurie,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0.8010204081632653
246,Boston,manufacturing,sales_rep,1.0,0,private,1,0,0,1,0,0,none_listed,0,Aisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high,1.1989795918367345
284,Boston,wholesale_and_retail_trade,sales_rep,1.0,0,private,0,0,0,,0,0,none_listed,0,Allison,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0.8010204081632653
146,Boston,business_and_personal_service,retail_sales,0.0,0,private,1,0,0,some,0,0,none_listed,0,Brendan,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
246,Boston,manufacturing,sales_rep,1.0,0,private,1,0,0,1,0,0,none_listed,0,Brendan,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0.8010204081632653
220,Boston,manufacturing,sales_rep,0.0,1,private,1,0,0,1,0,0,none_listed,0,Carrie,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0.8010204081632653
120,Boston,business_and_personal_service,retail_sales,0.0,0,private,1,0,0,,0,0,none_listed,0,Carrie,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0.8010204081632653
25,Boston,wholesale_and_retail_trade,manager,0.0,1,private,1,0,0,3,0,0,none_listed,0,Darnell,black,m,4,1,0,0,18,1,0,1,0,0,0,high,1.1989795918367345
120,Boston,business_and_personal_service,retail_sales,0.0,0,private,1,0,0,,0,0,none_listed,0,Ebony,black,f,4,1,0,1,6,1,0,0,0,0,0,low,1.1989795918367345
284,Boston,wholesale_and_retail_trade,sales_rep,1.0,0,private,0,0,0,,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0.8010204081632653
